time,ax,ay,az,atotal
2022-11-20 11:53:33.3330,0.19,-0.04,-0.05,0.2
2022-11-20 11:53:33.3400,0.11,-0.02,-0.04,0.11
2022-11-20 11:53:33.3500,0.03,-0.02,-0.09,0.09
2022-11-20 11:53:33.3600,-0.08,-0.01,-0.11,0.13
2022-11-20 11:53:33.3700,-0.14,0.03,-0.05,0.15
2022-11-20 11:53:33.3800,-0.1,0.03,0.04,0.11
2022-11-20 11:53:33.3900,-0.07,0.01,0.04,0.08
2022-11-20 11:53:33.4000,0.0,0.0,0.02,0.02
2022-11-20 11:53:33.4300,0.1,-0.04,0.02,0.1
2022-11-20 11:53:33.4310,0.13,-0.04,0.02,0.13
2022-11-20 11:53:33.4320,0.1,0.0,-0.02,0.1
2022-11-20 11:53:33.4400,0.06,0.04,-0.03,0.07
2022-11-20 11:53:33.4530,0.02,0.05,0.0,0.05
2022-11-20 11:53:33.4590,0.0,0.01,-0.01,0.01
2022-11-20 11:53:33.4690,-0.02,-0.04,-0.04,0.06
2022-11-20 11:53:33.4790,-0.07,-0.02,-0.05,0.08
2022-11-20 11:53:33.4890,-0.07,0.0,0.01,0.07
2022-11-20 11:53:33.4990,-0.02,0.0,0.07,0.07
2022-11-20 11:53:33.5350,0.07,0.01,0.07,0.09
2022-11-20 11:53:33.5360,0.13,-0.01,0.01,0.13
2022-11-20 11:53:33.5370,0.2,-0.01,-0.08,0.21
2022-11-20 11:53:33.5550,0.21,0.04,-0.19,0.28
2022-11-20 11:53:33.5560,0.15,0.07,-0.19,0.25
2022-11-20 11:53:33.5690,0.0,0.01,-0.14,0.14
2022-11-20 11:53:33.5710,-0.13,-0.03,-0.05,0.14
2022-11-20 11:53:33.5850,-0.13,0.01,-0.02,0.13
2022-11-20 11:53:33.5890,-0.06,0.01,0.04,0.07
2022-11-20 11:53:33.6010,0.05,-0.02,0.05,0.07
2022-11-20 11:53:33.6360,0.15,-0.02,0.0,0.15
2022-11-20 11:53:33.6370,0.17,0.0,-0.05,0.17
2022-11-20 11:53:33.6380,0.11,0.01,-0.07,0.13
2022-11-20 11:53:33.6560,0.03,0.03,-0.11,0.11
2022-11-20 11:53:33.6570,-0.08,0.02,-0.09,0.12
2022-11-20 11:53:33.6690,-0.1,0.0,-0.01,0.1
2022-11-20 11:53:33.6710,-0.03,-0.01,0.05,0.05
2022-11-20 11:53:33.6850,0.03,-0.01,0.02,0.03
2022-11-20 11:53:33.6880,0.1,0.04,-0.02,0.1
2022-11-20 11:53:33.7010,0.12,0.05,-0.08,0.15
2022-11-20 11:53:33.7330,0.07,0.02,-0.09,0.11
2022-11-20 11:53:33.7350,0.04,-0.01,-0.07,0.08
2022-11-20 11:53:33.7360,0.01,0.04,-0.08,0.09
2022-11-20 11:53:33.7550,0.01,0.08,-0.07,0.1
2022-11-20 11:53:33.7560,0.07,0.03,-0.02,0.07
2022-11-20 11:53:33.7690,0.1,-0.06,0.01,0.11
2022-11-20 11:53:33.7700,0.08,-0.05,-0.01,0.09
2022-11-20 11:53:33.7850,0.04,0.0,0.0,0.04
2022-11-20 11:53:33.7870,0.04,0.03,0.0,0.05
2022-11-20 11:53:33.8010,0.0,0.04,-0.03,0.05
2022-11-20 11:53:33.8330,-0.04,0.02,-0.03,0.05
2022-11-20 11:53:33.8340,-0.05,0.01,-0.02,0.05
2022-11-20 11:53:33.8350,-0.03,0.02,-0.06,0.06
2022-11-20 11:53:33.8550,0.0,-0.01,-0.05,0.05
2022-11-20 11:53:33.8560,0.05,-0.03,-0.04,0.07
2022-11-20 11:53:33.8690,0.08,-0.01,-0.06,0.1
2022-11-20 11:53:33.8700,0.07,0.02,-0.06,0.09
2022-11-20 11:53:33.8840,0.02,0.01,-0.01,0.02
